popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
30,226786,FALSE,0.659,0.731,9,-6.82,1,0.0322,0.105,0,0.0977,0.848,125.068,4
24,334906,FALSE,0.404,0.893,6,-7.827,1,0.357,0.342,0.000648,0.273,0.601,125.486,4
8,156499,FALSE,0.825,0.66,3,-5.149,0,0.121,0.0907,0,0.0829,0.911,135.008,4
15,199426,FALSE,0.503,0.598,4,-7.434,1,0.0253,0.126,0.000214,0.101,0.548,140.024,4
0,299600,FALSE,0.691,0.654,0,-7.604,1,0.0402,0.676,0.000445,0.0696,0.876,178.517,4
0,195893,FALSE,0.289,0.599,8,-12.626,1,0.0392,0.893,0.814,0.212,0.804,165.914,4
48,540000,FALSE,0.742,0.662,2,-8.149,1,0.0462,0.00022,0.811,0.0869,0.0845,119.991,4
35,288386,FALSE,0.795,0.653,7,-7.238,1,0.0361,0.00943,1.90E-06,0.0419,0.764,125.995,4
0,182933,FALSE,0.177,0.0601,0,-21.942,1,0.0405,0.987,0.894,0.0687,0.0543,81.807,3
0,181360,FALSE,0.582,0.705,3,-8.169,1,0.0539,0.29,1.38E-06,0.797,0.64,128.89,4
42,80747,FALSE,0.875,0.611,4,-5.65,1,0.0372,0.236,0,0.106,0.77,107.011,4
1,258146,FALSE,0.586,0.906,0,-8.235,1,0.0564,0.000837,0.019,0.0958,0.748,122.133,4
40,269600,FALSE,0.633,0.717,2,-8.476,1,0.0288,0.109,0,0.17,0.608,118.205,4
19,420005,FALSE,0.619,0.827,5,-8.072,0,0.0307,0.00542,0.897,0.0856,0.396,123.007,4
23,277133,FALSE,0.63,0.833,4,-11.626,0,0.0805,0.117,0.66,0.08,0.394,177.022,4
0,193151,FALSE,0.449,0.886,8,-2.501,1,0.0624,0.00248,7.48E-05,0.0743,0.61,171.016,4
62,176906,TRUE,0.604,0.715,8,-7.118,0,0.0312,0.000425,7.78E-06,0.116,0.212,110.026,4
27,315186,FALSE,0.336,0.46,0,-6.875,1,0.0323,0.11,0,0.0881,0.211,119.881,3
49,326929,FALSE,0.608,0.936,4,-6.254,0,0.0583,0.00181,0.736,0.0463,0.0389,127.038,4
38,180000,FALSE,0.438,0.923,9,-12.687,0,0.0537,0.246,0,0.434,1.00E-05,130.292,4
17,396303,FALSE,0.467,0.995,4,-1.589,1,0.194,1.93E-05,0.613,0.167,0.363,172.006,4
14,127906,FALSE,0.142,0.996,11,-2.814,1,0.163,1.70E-06,0.000631,0.0935,0.0481,177.231,4
68,159942,FALSE,0.779,0.331,1,-10.115,1,0.0794,0.411,0.00577,0.11,0.182,96.012,4
55,293377,FALSE,0.517,0.155,11,-13.335,1,0.032,0.877,0,0.103,0.223,135.203,4
20,207293,FALSE,0.434,0.446,0,-6.635,1,0.0251,0.705,0,0.203,0.278,74.036,4
63,217213,FALSE,0.354,0.264,0,-12.571,1,0.0544,0.832,0,0.11,0.227,80.567,4
53,330200,FALSE,0.55,0.408,11,-8.404,0,0.0318,0.719,0,0.11,0.331,129.152,4
57,161333,TRUE,0.839,0.386,0,-10.847,1,0.426,0.425,0,0.105,0.675,90.121,4
20,146226,FALSE,0.517,0.0493,9,-17.642,0,0.16,0.991,0.969,0.0926,0.316,123.396,4
47,195121,FALSE,0.753,0.518,7,-6.935,1,0.0423,0.359,0,0.102,0.461,122.909,4
13,229733,FALSE,0.599,0.715,5,-4.185,1,0.0779,0.131,0,0.154,0.639,106.145,4
4,184760,FALSE,0.522,0.914,7,-8.285,1,0.0379,0.000164,0.846,0.24,0.0364,137.954,3
51,402826,FALSE,0.337,0.671,2,-6.656,1,0.0634,0.734,0,0.689,0.659,161.291,4
31,145853,TRUE,0.325,0.969,8,-2.994,1,0.0945,0.000608,0.00527,0.276,0.219,154.328,4
61,230151,FALSE,0.856,0.721,6,-6.813,0,0.0779,0.178,2.14E-05,0.0913,0.902,100.98,4
44,258666,FALSE,0.632,0.577,11,-6.769,1,0.0637,0.75,0,0.525,0.501,137,4
25,194546,FALSE,0.657,0.97,0,-3.146,1,0.0662,0.0173,3.65E-06,0.354,0.606,149.99,4
24,108373,FALSE,0.599,0.757,5,-13.046,1,0.0401,0.522,0.462,0.181,0.961,166.287,4
42,282807,FALSE,0.649,0.834,6,-7.202,0,0.0652,0.78,1.12E-05,0.956,0.901,88.982,4
9,223840,FALSE,0.735,0.749,8,-6.296,1,0.0489,0.0706,9.28E-06,0.102,0.202,100.021,4
20,361680,TRUE,0.138,0.969,11,-3.603,0,0.134,3.48E-05,0.691,0.318,0.0465,175.725,4
66,336093,FALSE,0.334,0.472,0,-8.791,1,0.0277,0.6,3.62E-06,0.317,0.431,179.173,3
28,261973,FALSE,0.815,0.83,8,-3.611,1,0.0419,0.619,3.89E-06,0.183,0.93,96.976,4
16,234333,FALSE,0.581,0.871,5,-7.66,0,0.042,0.00707,0.713,0.0724,0.91,118.497,4
54,290813,FALSE,0.497,0.947,7,-3.99,1,0.061,0.0351,1.33E-05,0.191,0.302,169.995,4
48,345005,FALSE,0.157,0.294,9,-17.55,0,0.0405,0.572,0.767,0.108,0.0798,143.949,5
0,193733,FALSE,0.839,0.907,9,-4.259,1,0.0453,0.101,0,0.332,0.737,121.048,4
22,62293,FALSE,0.434,0.0444,4,-35.782,1,0.0438,0.985,0.953,0.126,0.382,75.748,4
38,191680,FALSE,0.79,0.62,3,-7.445,1,0.0621,0.412,0,0.14,0.769,115.016,4
29,283384,TRUE,0.811,0.783,1,-5.09,0,0.282,0.0131,4.04E-05,0.0489,0.674,130.041,4
14,173066,FALSE,0.532,0.293,7,-10.725,1,0.034,0.727,0,0.0655,0.891,164.192,4
19,290542,FALSE,0.476,0.61,6,-6.636,0,0.033,0.0191,0,0.197,0.14,97.97,4
17,248746,FALSE,0.651,0.925,1,-5.561,1,0.127,0.00878,0.804,0.0757,0.955,185.018,4
47,267333,FALSE,0.582,0.561,9,-7.068,1,0.0293,0.0687,2.13E-05,0.0829,0.412,82.969,4
0,272733,FALSE,0.571,0.836,0,-5.556,1,0.0371,0.194,4.09E-06,0.182,0.73,141.612,4
43,246235,FALSE,0.466,0.279,9,-10.964,0,0.0263,0.38,0.48,0.0763,0.0588,96.969,4
49,231262,FALSE,0.724,0.767,5,-10.403,0,0.349,0.598,0,0.0701,0.945,75.986,4
23,116254,FALSE,0.594,0.953,6,-7.122,1,0.239,0.0161,0.0556,0.166,0.809,179.937,4
66,205546,FALSE,0.631,0.594,2,-5.727,1,0.0581,0.0225,1.91E-06,0.351,0.716,129.991,4
23,161266,FALSE,0.136,0.983,4,-4.194,1,0.0583,2.39E-05,0.724,0.214,0.431,170.673,4
28,280960,FALSE,0.711,0.818,5,-3.527,1,0.0293,0.565,2.06E-06,0.186,0.912,126.806,4
42,131666,FALSE,0.207,0.835,8,-5.451,1,0.403,0.0258,9.22E-06,0.0588,0.193,178.044,4
42,278706,FALSE,0.587,0.819,7,-7.858,0,0.043,0.00192,0.223,0.0646,0.931,168.05,4
0,217361,FALSE,0.904,0.817,8,-3.956,1,0.0871,0.0254,0.000141,0.232,0.753,101.988,4
10,362146,FALSE,0.431,0.198,3,-20.837,0,0.0314,0.881,0.944,0.101,0.0412,159.968,4
6,406000,FALSE,0.147,0.313,0,-10.82,0,0.0385,0.785,0.0553,0.213,0.0325,79.955,4
9,287146,FALSE,0.404,0.397,4,-11.112,1,0.0371,0.848,0.725,0.156,0.69,171.012,3
36,276653,TRUE,0.542,0.731,4,-8.894,1,0.0366,0.54,0,0.747,0.966,203.256,4
31,191186,FALSE,0.685,0.245,3,-12.693,1,0.0303,0.938,9.46E-06,0.108,0.326,111.96,3
55,188240,FALSE,0.32,0.242,9,-19.773,1,0.0498,0.987,0.949,0.0924,0.115,145.722,4
23,223213,TRUE,0.577,0.937,7,-5.198,1,0.0452,0.000106,0.0019,0.0619,0.639,92.528,4
19,171560,FALSE,0.499,0.675,11,-8.283,0,0.148,0.766,0,0.497,0.596,120.876,4
48,280000,FALSE,0.33,0.927,10,-2.217,1,0.0578,0.0956,1.56E-06,0.331,0.486,88.832,4
0,166773,TRUE,0.789,0.71,4,-4.574,0,0.353,0.37,0,0.155,0.826,95.178,4
0,196899,FALSE,0.685,0.911,9,-4.977,1,0.144,0.00552,0.0247,0.285,0.351,128.02,4
52,177311,FALSE,0.295,0.0503,11,-29.764,1,0.0353,0.981,0.887,0.11,0.249,121.839,4
61,163500,FALSE,0.825,0.42,11,-14.702,1,0.0516,0.326,0,0.151,0.781,119.953,4
2,198733,FALSE,0.726,0.871,9,-5.323,1,0.0617,0.336,0.000362,0.123,0.831,119.974,4
0,160346,FALSE,0.622,0.72,9,-6.578,1,0.0255,0.0525,0,0.109,0.948,133.922,4
0,211360,FALSE,0.609,0.83,11,-3.229,0,0.0552,0.117,0,0.18,0.478,128.986,4
35,329508,FALSE,0.634,0.739,7,-6.235,1,0.173,0.384,0.000135,0.954,0.488,120.009,4
88,176973,FALSE,0.68,0.922,0,-1.215,1,0.121,0.103,0,0.0877,0.799,125.014,4
21,226993,FALSE,0.503,0.59,7,-6.093,1,0.062,0.812,0.81,0.0903,0.532,150.06,3
32,238759,FALSE,0.829,0.732,8,-7.75,1,0.0696,0.0395,0.00182,0.128,0.735,145.914,4
38,238426,FALSE,0.579,0.608,7,-5.628,1,0.0265,0.347,0.00224,0.11,0.398,95.979,4
42,252226,FALSE,0.404,0.628,2,-10.407,1,0.0516,0.502,0,0.241,0.518,147.182,3
33,280764,FALSE,0.743,0.901,9,-5.305,1,0.0328,0.0111,0.00017,0.0718,0.908,123.988,4
18,192866,FALSE,0.256,0.0434,10,-25.605,0,0.0379,0.965,0.782,0.106,0.0717,73.73,3
19,94894,FALSE,0.209,0.624,8,-12.477,1,0.0686,0.00928,0.686,0.0982,0.0306,173.056,4
7,309952,FALSE,0.77,0.384,6,-14.226,0,0.0795,2.56E-06,0.928,0.0735,0.144,144.999,4
40,231066,FALSE,0.655,0.47,4,-11.395,0,0.0356,0.237,0.00163,0.128,0.577,145.703,4
53,242356,FALSE,0.374,0.895,8,-4.073,1,0.0752,0.000212,0,0.0289,0.417,174.062,4
58,145737,FALSE,0.753,0.809,6,-8.268,1,0.0637,0.317,0.0076,0.141,0.409,119.991,4
23,244933,FALSE,0.665,0.5,2,-5.951,1,0.0256,0.633,5.61E-05,0.156,0.348,113.485,3
0,274946,FALSE,0.626,0.769,11,-5.296,0,0.0325,0.00291,0,0.0598,0.237,127.949,4
27,345400,FALSE,0.647,0.573,11,-9.612,0,0.0368,0.204,0.000318,0.198,0.621,168.407,4
29,167013,FALSE,0.495,0.252,9,-16.604,1,0.0291,0.42,0,0.0809,0.401,99.317,4
53,295000,FALSE,0.552,0.538,2,-11.085,1,0.0344,0.516,0,0.202,0.401,104.131,4
41,138177,TRUE,0.697,0.872,0,-3.953,0,0.0365,0.456,0,0.0613,0.915,160.118,4
64,258108,TRUE,0.559,0.77,10,-5.604,1,0.0319,0.0534,0.00127,0.135,0.145,127.008,4
0,172342,FALSE,0.795,0.565,3,-4.457,0,0.0948,0.131,0,0.0802,0.55,87.925,4
55,128000,FALSE,0.781,0.632,6,-11.349,0,0.0386,0.0688,0.749,0.0571,0.0893,120.01,4
5,187107,FALSE,0.721,0.769,7,-4.111,1,0.105,0.0922,0,0.0817,0.915,155.932,4
23,293973,FALSE,0.425,0.862,6,-5.183,1,0.0486,0.000844,0.000338,0.617,0.501,150,4
39,210500,FALSE,0.662,0.618,0,-12.235,0,0.26,0.0716,0,0.317,0.844,91.004,4
0,202560,FALSE,0.83,0.679,8,-3.519,0,0.143,0.137,7.78E-05,0.0905,0.213,95.003,4
20,379038,FALSE,0.402,0.974,5,-3.478,0,0.0463,0.0681,0.922,0.389,0.0386,173.997,4
31,297333,FALSE,0.629,0.47,8,-14.378,1,0.0473,0.329,0.000105,0.394,0.915,93.92,4
14,58080,FALSE,0.22,0.945,9,-4.63,0,0.0959,3.40E-06,0.929,0.111,0.604,143.208,3
30,167466,TRUE,0.404,0.577,2,-8.272,0,0.0294,0.605,0.249,0.0712,0.637,112.215,3
2,145748,FALSE,0.64,0.831,2,-5.317,1,0.0363,0.00288,6.17E-05,0.19,0.585,126.968,4
21,197597,FALSE,0.482,0.953,6,-4.72,1,0.0778,0.000246,0.00779,0.0701,0.522,136.966,4
29,213391,FALSE,0.53,0.2,10,-19.456,0,0.0383,0.932,0.00174,0.113,0.123,114.909,4
51,269306,FALSE,0.755,0.694,5,-7.908,1,0.0306,0.338,0,0.0991,0.427,126.122,4
26,223520,FALSE,0.55,0.977,8,-2.147,1,0.05,8.44E-05,0.00806,0.214,0.259,106.985,4
44,176693,FALSE,0.589,0.842,9,-3.264,1,0.0369,0.0902,0,0.323,0.748,129.955,3
0,248768,FALSE,0.685,0.909,3,-4.034,0,0.0396,0.0471,0,0.35,0.922,95.004,4
37,269093,FALSE,0.353,0.793,0,-5.143,1,0.0366,0.0196,0.00015,0.137,0.394,172.324,4
50,277159,FALSE,0.761,0.85,7,-10.846,0,0.0439,0.0039,0.811,0.0843,0.87,100.006,4
73,136946,FALSE,0.71,0.816,11,-4.516,0,0.186,0.0573,4.87E-06,0.176,0.363,131.001,4
0,296080,FALSE,0.431,0.44,7,-10.288,1,0.0331,0.0515,0.868,0.234,0.0384,76.788,3
36,161279,FALSE,0.723,0.646,7,-6.38,0,0.0984,0.536,0.00441,0.105,0.799,109.799,4
83,177391,FALSE,0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,4
56,391480,FALSE,0.749,0.376,0,-13.978,0,0.0299,0.137,0.777,0.12,0.226,124.521,4
0,250026,FALSE,0.627,0.704,0,-8.415,1,0.0497,0.0458,0.0859,0.113,0.781,141.891,4
0,143596,FALSE,0.595,0.275,8,-9.815,0,0.0309,0.864,0,0.107,0.345,85.752,4
41,226857,FALSE,0.574,0.794,4,-4.81,1,0.058,0.106,0,0.103,0.439,104.906,4
1,206173,FALSE,0.564,0.818,8,-6.202,0,0.0661,0.0767,0,0.0402,0.712,103.342,4
51,208375,FALSE,0.681,0.809,6,-5.285,1,0.35,0.0677,1.44E-05,0.114,0.449,210.095,4
40,150933,FALSE,0.523,0.916,11,-2.347,1,0.0419,0.518,0,0.989,0.861,167.943,4
22,324493,FALSE,0.552,0.571,10,-8.283,1,0.0286,0.472,6.32E-05,0.0857,0.331,92.623,4
0,364853,FALSE,0.591,0.569,9,-12.68,0,0.0468,0.397,0.0111,0.175,0.495,135.98,4
5,342000,FALSE,0.16,0.0699,7,-18.234,0,0.035,0.982,0.925,0.157,0.0372,75.03,3
2,183240,FALSE,0.574,0.891,0,-3.665,0,0.157,0.0847,0,0.16,0.707,100.978,4
66,211680,FALSE,0.695,0.958,5,-3.778,1,0.0827,0.0148,7.16E-06,0.154,0.711,108.054,4
16,298666,TRUE,0.304,0.971,5,-4.905,1,0.145,2.47E-05,0.344,0.0653,0.0399,122.563,4
24,329426,FALSE,0.446,0.939,9,-6.032,1,0.0771,2.06E-05,0.00343,0.354,0.315,140.049,4
56,216885,FALSE,0.362,0.763,3,-8.514,1,0.0589,0.015,0.00481,0.237,0.431,187.291,4
53,90569,FALSE,0.14,0.0532,0,-28.662,1,0.0393,0.563,0.889,0.0748,0.021,95.78,4
28,222823,TRUE,0.587,0.959,5,-3.304,0,0.0692,0.000136,0.0578,0.67,0.446,97.531,4
8,216764,FALSE,0.464,0.755,4,-5.707,1,0.0354,0.00838,0,0.0989,0.449,155.973,4
62,218493,FALSE,0.457,0.877,1,-4.229,1,0.0504,0.0353,0,0.106,0.387,136.03,4
22,206960,FALSE,0.484,0.871,8,-4.839,1,0.0457,8.24E-05,0.00191,0.133,0.672,146.012,4
20,267851,FALSE,0.35,0.891,10,-6.373,0,0.0667,7.80E-06,0.849,0.129,0.179,149.938,4
33,214992,FALSE,0.651,0.803,8,-4.749,0,0.0704,0.12,0,0.118,0.275,103.025,4
60,180066,FALSE,0.772,0.582,2,-5.14,0,0.0615,0.222,8.78E-05,0.108,0.319,117.856,4
32,150002,FALSE,0.645,0.97,9,-3.417,1,0.134,0.00804,0.562,0.411,0.123,130.244,4
33,285773,FALSE,0.757,0.677,4,-8.995,0,0.037,0.247,0,0.217,0.917,92.569,4
11,348826,FALSE,0.543,0.959,11,-8.665,0,0.0486,0.00119,0.464,0.606,0.42,125.047,4
0,385846,FALSE,0.708,0.922,2,-7.338,1,0.068,0.0394,0.928,0.0941,0.142,129.999,4
0,216946,FALSE,0.468,0.457,5,-6.386,1,0.0241,0.698,0,0.142,0.372,84.557,4
6,200659,FALSE,0.605,0.902,0,-6.537,1,0.0382,0.00624,0.0061,0.136,0.768,124.991,4
38,254413,FALSE,0.57,0.582,0,-6.316,1,0.0306,0.193,0,0.138,0.12,99.97,4
55,348893,FALSE,0.443,0.819,11,-6.61,1,0.0615,0.00338,0.016,0.696,0.0983,116.033,4
20,230336,FALSE,0.475,0.999,8,-3.443,0,0.117,0.0197,0.0349,0.52,0.256,139.542,4
58,183333,FALSE,0.866,0.828,8,-8.704,1,0.203,0.203,0.527,0.123,0.543,133.004,4
14,151173,FALSE,0.369,0.877,6,-6.339,1,0.0702,3.85E-05,0.522,0.0584,0.817,86.555,4
60,293751,FALSE,0.51,0.505,9,-13.053,0,0.0344,0.342,0.96,0.117,0.318,114.532,4
10,224120,FALSE,0.606,0.944,7,-8.333,1,0.0398,0.00111,0.15,0.416,0.666,136.025,4
7,218840,FALSE,0.69,0.927,10,-10,0,0.0544,0.145,4.08E-06,0.103,0.911,119.091,4
0,166506,FALSE,0.665,0.689,11,-7.344,0,0.0511,0.111,0,0.0657,0.782,177.879,4
22,393213,FALSE,0.478,0.779,9,-6.041,1,0.0295,0.287,0.00106,0.0954,0.224,80.972,4
36,228573,FALSE,0.633,0.893,9,-3.898,1,0.0544,0.0562,0,0.124,0.675,137.931,4
31,211133,FALSE,0.493,0.0757,9,-19.919,1,0.0313,0.895,0.563,0.115,0.298,75.009,4
41,190960,FALSE,0.618,0.701,0,-11.905,1,0.0611,0.072,0,0.0627,0.889,124.449,4
12,177293,FALSE,0.543,0.541,10,-7.822,1,0.0329,0.826,2.57E-06,0.264,0.803,127.48,4
16,375000,FALSE,0.808,0.678,1,-12.26,1,0.0653,0.00215,0.943,0.0572,0.072,128.001,4
0,233746,FALSE,0.666,0.826,0,-4.093,1,0.0625,0.017,0,0.285,0.343,104.701,4
43,299557,FALSE,0.337,0.977,7,-4.004,1,0.145,1.74E-05,0.528,0.0934,0.108,130.113,4
25,180252,FALSE,0.488,0.62,1,-3.562,1,0.0293,0.382,0,0.12,0.458,77.712,4
38,135144,FALSE,0.82,0.672,2,-4.357,0,0.389,0.251,4.54E-05,0.0343,0.457,169.859,4
42,142163,TRUE,0.855,0.68,8,-8.041,1,0.428,0.0601,0,0.0417,0.818,129.843,4
40,152215,FALSE,0.549,0.913,4,-3.952,1,0.091,0.172,0.00011,0.0889,0.512,89.046,4
32,183000,FALSE,0.624,0.982,11,-5.001,0,0.044,0.132,0.000538,0.344,0.856,141.925,4
6,75910,FALSE,0.224,0.0821,5,-27.661,1,0.0368,0.984,0.868,0.106,0.501,79.891,4
53,180458,FALSE,0.38,0.54,11,-11.357,0,0.0368,0.0138,0.757,0.0739,0.0649,140.015,4
0,196213,FALSE,0.601,0.703,7,-6.24,1,0.0379,0.175,8.40E-05,0.571,0.673,106.164,4
49,232150,FALSE,0.564,0.451,4,-8.226,1,0.0269,0.687,0,0.206,0.743,90.005,4
69,194560,FALSE,0.567,0.131,1,-14.124,1,0.029,0.888,0.0553,0.158,0.0657,104.784,4
40,88649,FALSE,0.0832,0.00165,7,-19.851,1,0.156,2.69E-06,0.78,0.349,0,78.754,4
75,276693,FALSE,0.699,0.812,0,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,4
27,249880,FALSE,0.603,0.318,1,-17.624,0,0.0333,0.168,3.36E-06,0.114,0.158,116.994,3
38,265979,FALSE,0.764,0.349,5,-11.993,0,0.0407,0.0703,2.48E-05,0.248,0.548,140.03,4
63,234383,FALSE,0.44,0.269,5,-10.769,1,0.0262,0.914,0.261,0.132,0.138,103.877,3
50,59743,FALSE,0.215,0.383,2,-15.149,1,0.0605,0.694,0.941,0.0765,0.0392,118.915,3
30,259386,TRUE,0.83,0.709,1,-4.804,0,0.054,0.283,0,0.143,0.266,126.019,4
74,199125,FALSE,0.653,0.634,5,-5.875,0,0.0391,0.0232,0,0.0908,0.306,160.013,4
0,137066,FALSE,0.694,0.251,0,-9.094,1,0.0563,0.688,0.000104,0.0718,0.782,119.133,4
65,167509,FALSE,0.785,0.846,5,-6.5,0,0.0433,0.0832,0.803,0.118,0.334,128.03,4
47,304866,FALSE,0.585,0.574,5,-8.751,1,0.0925,0.565,0,0.368,0.895,91.096,4
30,369189,FALSE,0.673,0.885,6,-7.007,1,0.0327,0.000975,0.807,0.0845,0.549,125.984,4
50,326652,FALSE,0.557,0.393,2,-8.304,1,0.0331,0.11,0,0.38,0.238,114.048,4
26,260853,FALSE,0.587,0.311,4,-8.987,1,0.0307,0.817,0,0.0863,0.374,113.683,4
3,79306,FALSE,0.556,0.143,3,-18.677,1,0.0424,0.975,0.852,0.189,0.708,119.065,3
20,168139,FALSE,0.23,0.266,7,-13.933,0,0.0353,0.851,0.531,0.0642,0.197,142.48,4
56,281421,FALSE,0.435,0.704,4,-6.721,1,0.0391,0.724,1.17E-06,0.0904,0.763,159.196,4
21,235266,FALSE,0.577,0.86,9,-8.095,1,0.0669,0.000215,6.98E-05,0.0754,0.813,125.996,4
47,247986,FALSE,0.731,0.617,1,-6.975,0,0.0428,0.0355,0.000102,0.147,0.417,139.983,4
51,165454,FALSE,0.605,0.153,4,-14.901,0,0.0637,0.977,0.865,0.102,0.261,111.086,4
33,110886,TRUE,0.598,0.457,9,-6.081,0,0.0602,0.661,0.000331,0.146,0.225,146.052,4
42,162475,FALSE,0.73,0.932,8,-3.534,1,0.0476,0.0605,0.0452,0.327,0.868,124.032,4
61,194160,FALSE,0.354,0.311,3,-10.377,1,0.0321,0.965,0.0315,0.204,0.135,146.631,3
69,277046,TRUE,0.552,0.741,11,-5.419,0,0.0542,0.284,8.20E-05,0.334,0.718,69.709,4
38,144186,TRUE,0.871,0.332,10,-9.524,1,0.652,0.0811,5.09E-06,0.375,0.296,145.846,4
59,227093,FALSE,0.5,0.967,1,-3.218,1,0.0534,1.25E-05,6.16E-05,0.12,0.498,129.994,4
0,189800,FALSE,0.873,0.658,4,-8.031,0,0.108,0.00858,0.0061,0.0999,0.483,104.033,4
44,221520,FALSE,0.554,0.713,0,-8.19,1,0.0814,0.181,0,0.218,0.476,81.988,4
54,66860,FALSE,0,0.0146,1,-19.407,1,0,2.65E-06,0.831,0.31,0,0,0
42,193200,FALSE,0.399,0.485,4,-12.516,1,0.0336,0.155,9.41E-05,0.112,0.376,86.074,4
78,212200,FALSE,0.585,0.494,3,-8.751,1,0.0353,0.363,0,0.0886,0.634,133.822,4
47,224800,FALSE,0.435,0.849,11,-4.007,1,0.0434,0.0103,0.00864,0.329,0.257,134.913,4
31,245720,FALSE,0.634,0.71,0,-6.972,1,0.0271,0.224,0.000213,0.132,0.487,123.912,3
65,329537,FALSE,0.811,0.647,10,-7.916,0,0.0406,0.0174,0.349,0.0829,0.708,120.01,4
22,242213,FALSE,0.338,0.58,0,-8.493,0,0.0597,0.000716,0.505,0.0797,0.0353,81.285,4
31,275746,FALSE,0.588,0.71,10,-6.249,1,0.0291,0.412,0,0.379,0.646,131.537,4
19,265534,FALSE,0.134,0.113,5,-20.493,1,0.0398,0.955,0.98,0.161,0.0876,172.762,5
37,235152,FALSE,0.409,0.813,3,-4.346,1,0.0376,0.0138,0,0.183,0.48,188.115,4
0,226573,FALSE,0.66,0.804,1,-6.133,0,0.0485,0.0402,0,0.129,0.359,109,4
26,236416,FALSE,0.373,0.289,11,-12.796,0,0.03,0.526,0.00113,0.124,0.181,129.788,4
18,63998,FALSE,0.503,0.935,11,-5.676,1,0.0738,0.00473,0.077,0.389,0.188,150.038,4
22,169129,FALSE,0.651,0.775,8,-11.698,0,0.951,0.754,0,0.805,0.216,64.778,4
8,128984,FALSE,0.805,0.503,0,-7.887,1,0.0716,0.75,0.788,0.293,0.515,97.964,4
27,275820,FALSE,0.636,0.769,6,-7.999,0,0.0306,0.0294,0.919,0.0877,0.57,134.018,4
0,243133,FALSE,0.678,0.413,9,-10.144,0,0.0501,0.365,4.05E-06,0.0885,0.354,130.032,4
0,201526,FALSE,0.792,0.895,1,-3.112,0,0.0587,0.165,0,0.0501,0.793,94.968,4
53,346044,FALSE,0.374,0.414,2,-7.161,1,0.0344,0.0549,0,0.112,0.196,124.211,4
0,236160,FALSE,0.453,0.655,9,-4.22,1,0.0257,0.0794,7.06E-06,0.0849,0.366,172.01,4
27,98080,FALSE,0.479,0.857,1,-5.777,1,0.208,0.00132,1.11E-06,0.112,0.072,120.084,4
0,130106,FALSE,0.518,0.757,6,-8.584,0,0.0555,0.000777,0.00931,0.115,0.189,129.901,4
81,175344,FALSE,0.56,0.473,5,-7.23,1,0.0533,0.618,0,0.31,0.441,109.414,4
46,150533,FALSE,0.356,0.199,2,-14.521,0,0.0332,0.0563,0.822,0.255,0.0686,109.844,4
34,213013,FALSE,0.512,0.946,2,-1.568,1,0.108,0.00294,4.01E-06,0.305,0.382,102.016,4
1,157000,FALSE,0.383,0.242,2,-14.344,0,0.118,0.996,0.0709,0.372,0.72,175.607,4
12,151480,FALSE,0.685,0.725,2,-7.196,1,0.0308,0.394,0,0.103,0.965,101.345,4
32,166030,FALSE,0.715,0.892,7,-3.632,0,0.253,0.018,0,0.152,0.275,128.007,4
20,327986,FALSE,0.535,0.526,7,-12.248,1,0.0302,0.564,0.827,0.11,0.108,160.068,4
66,179657,FALSE,0.721,0.65,0,-6.95,0,0.135,0.0115,0.00014,0.34,0.392,130.487,5
23,151240,FALSE,0.803,0.408,10,-7.87,0,0.0333,0.837,0,0.0769,0.747,111.437,4
41,251200,FALSE,0.414,0.742,9,-5.071,1,0.0455,0.167,2.18E-05,0.0838,0.119,150.227,4
59,317266,FALSE,0.195,0.68,7,-6.497,1,0.0376,0.0242,2.11E-06,0.32,0.221,152.29,4
21,163920,TRUE,0.348,0.924,10,-4.735,0,0.144,0.00055,0.000353,0.0684,0.214,75.011,5
53,254093,FALSE,0.626,0.758,5,-4.643,0,0.0436,0.0152,0,0.14,0.821,130.047,4
39,170040,FALSE,0.386,0.825,11,-8.881,1,0.277,0.00159,2.66E-06,0.641,0.253,188.962,3
17,285968,FALSE,0.452,0.907,9,-6.409,0,0.0382,0.00274,0.351,0.0749,0.0389,175.021,1
45,493580,FALSE,0.803,0.871,8,-6.326,0,0.0542,0.0126,0.814,0.0908,0.0407,123.01,4
22,145399,FALSE,0.739,0.302,6,-11.74,1,0.0315,0.577,0,0.124,0.903,129.854,4
16,503213,FALSE,0.187,0.956,0,-4.753,1,0.0962,0.000997,0.204,0.179,0.0362,122.703,4
0,173040,FALSE,0.524,0.487,6,-7.525,0,0.0299,0.253,0,0.0579,0.482,117.108,4
22,256018,TRUE,0.56,0.998,5,-2.627,0,0.391,0.175,0,0.15,0.0812,179.991,4
52,167058,FALSE,0.597,0.516,1,-12.589,0,0.0344,0.773,0.556,0.128,0.0677,102.06,4
31,238030,FALSE,0.594,0.584,9,-7.667,1,0.0304,0.0914,0.00262,0.0791,0.544,137.968,4
30,269693,FALSE,0.75,0.528,9,-14.276,1,0.0372,0.0305,4.03E-06,0.0684,0.703,135.537,4
4,284518,FALSE,0.468,0.979,7,-2.579,1,0.13,0.00158,0.0442,0.337,0.529,169.951,4
